ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Arrows,1,cpc,0.0872345,-0.4032745,0.9109039,0.008131882,0.001560425,-0.03539914,True,False,False,0.88535,0.9313387,True,05:02:31 PM,158.9731,196.274,-286.4743,0.3120675,2.318348,-0.04475762,-0.1427679,0.4333734,-0.03159061,-0.8892733,-0.0972008,-0.08700296,0.05048731,-0.9901685,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.07804871,-0.3824768,0.9206543,0.005111695,0.001675675,-0.03540642,True,False,False,0.8993626,1.078965,True,05:02:31 PM,158.9734,196.2717,-286.4721,0.314208,2.316109,-0.04384877,-0.1492709,0.4286366,-0.03229171,-0.8904753,-0.1031834,-0.09155905,0.05344388,-0.9889964,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.07086182,-0.3801422,0.9221954,0.004506699,0.001736313,-0.03539386,True,False,False,0.9136527,1.119257,True,05:02:31 PM,158.9739,196.2691,-286.4698,0.3164482,2.313604,-0.04303123,-0.1566174,0.4238338,-0.03374051,-0.8914582,-0.1102828,-0.09606683,0.05619454,-0.9876493,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.06152344,-0.3743896,0.9252167,0.004925736,0.001834213,-0.03534066,True,False,False,0.9281402,0.5400773,True,05:02:31 PM,158.9749,196.2639,-286.4648,0.3213558,2.30852,-0.04116298,-0.1722901,0.4140478,-0.0374876,-0.8930148,-0.1257769,-0.1050343,0.06147337,-0.9845654,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.06344604,-0.4155121,0.9073639,0.005569245,0.001645203,-0.03541664,True,False,False,0.9427109,0.7206203,True,05:02:31 PM,158.9754,196.2612,-286.4623,0.3238497,2.305867,-0.04015674,-0.1803729,0.4087121,-0.03877877,-0.8938212,-0.1334424,-0.1098851,0.06475462,-0.982815,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.02235413,-0.453064,0.8911896,0.00792041,0.001374237,-0.03548023,True,False,False,0.9555079,0.7803679,True,05:02:31 PM,158.976,196.2581,-286.4593,0.3267393,2.302931,-0.03905775,-0.1887621,0.4030545,-0.03969605,-0.8946174,-0.1411839,-0.1149857,0.06852513,-0.9808923,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,0.005767822,-0.5155792,0.8568115,0.01638658,0.0008564453,-0.03554814,True,False,False,0.9693896,0.6126245,True,05:02:31 PM,158.9766,196.255,-286.4567,0.3293595,2.299814,-0.0381241,-0.1976485,0.3969746,-0.0404945,-0.8953807,-0.1492995,-0.1204154,0.07266866,-0.9787385,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.0006866455,-0.4930267,0.8700104,0.01730919,0.0008550111,-0.03550763,True,False,False,0.9840876,0.6339715,True,05:02:31 PM,158.9785,196.2478,-286.4517,0.3346891,2.292747,-0.03688933,-0.2181691,0.3835815,-0.04316301,-0.8963284,-0.1684817,-0.1320094,0.08149095,-0.9734201,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.0151062,-0.4638824,0.8857574,0.01530518,0.001120636,-0.0354214,True,False,False,0.9990857,1.196537,True,05:02:31 PM,158.9796,196.2444,-286.4488,0.3377004,2.289368,-0.03622366,-0.2283484,0.3774242,-0.04490719,-0.8963211,-0.1782209,-0.137113,0.08548,-0.9706341,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
Arrows,1,cpc,-0.02070618,-0.4587555,0.8883057,0.01122234,0.001360733,-0.03540795,True,False,False,1.013442,1.044463,True,05:02:31 PM,158.9806,196.2413,-286.4465,0.34026,2.28626,-0.03575732,-0.237175,0.3717707,-0.0464178,-0.8963147,-0.1866718,-0.1418071,0.08895176,-0.9680558,11/25/2021 17:09:04,Yes,cpc,Male,40,No,Rarely,Some experience,8,8,5,10
