ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Arrows,1,ybf,-0.005310059,-0.1180725,0.992981,0.03065021,0.003627396,-0.02899155,True,False,False,0.724892,1.548344,True,12:50:48 PM,161.1684,195.5941,-287.5748,-3.471627,-0.365908,1.415195,0.08034375,-0.5192889,-0.01451214,-0.85069,0.08034375,-0.5192889,-0.01451214,-0.85069,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.01351929,-0.1217194,0.9924622,0.03153809,0.003536453,-0.02910765,True,False,False,0.7358732,0.9899322,True,12:50:48 PM,161.1686,195.5943,-287.5749,-3.471434,-0.3656578,1.415112,0.08122306,-0.5196954,-0.0152878,-0.8503445,0.08122306,-0.5196954,-0.0152878,-0.8503445,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.01101685,-0.1238708,0.9922333,0.0316109,0.003514252,-0.029155,True,False,False,0.7469599,1.438833,True,12:50:48 PM,161.1683,195.5945,-287.575,-3.471662,-0.3654785,1.415041,0.08204082,-0.5201686,-0.01623086,-0.8499592,0.08204082,-0.5201686,-0.01623086,-0.8499592,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.01150513,-0.1201324,0.9926758,0.02751608,0.003841278,-0.02884651,True,False,False,0.7580732,2.665886,True,12:50:48 PM,161.1684,195.5947,-287.575,-3.471628,-0.3653269,1.415041,0.08296119,-0.5202863,-0.01715759,-0.8497795,0.08296119,-0.5202863,-0.01715759,-0.8497795,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.003952026,-0.1088409,0.9940491,-0.02062355,0.007975205,-0.02523477,True,False,False,0.7690731,1.907712,True,12:50:48 PM,161.1682,195.5949,-287.575,-3.471768,-0.3650904,1.415035,0.0846979,-0.5204523,-0.01850653,-0.8494782,0.0846979,-0.5204523,-0.01850653,-0.8494782,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,0.002853394,-0.06994629,0.9975433,-0.02958763,0.008943284,-0.02426204,True,False,False,0.7803143,1.869198,True,12:50:48 PM,161.1682,195.5954,-287.575,-3.471819,-0.3646477,1.41497,0.08749688,-0.5204125,-0.02035489,-0.8491766,0.08749688,-0.5204125,-0.02035489,-0.8491766,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.01478577,0.06393433,0.9978333,-0.02932317,0.009890381,-0.02440735,True,False,False,0.791409,1.669797,True,12:50:48 PM,161.1681,195.5959,-287.5752,-3.471929,-0.3640635,1.414834,0.09141158,-0.5203307,-0.02256892,-0.8487583,0.09141158,-0.5203307,-0.02256892,-0.8487583,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.01678467,0.1499176,0.9885406,-0.02920685,0.01040076,-0.02442447,True,False,False,0.8024194,1.413426,True,12:50:48 PM,161.1677,195.5968,-287.5753,-3.472266,-0.3631545,1.414672,0.09702544,-0.5201187,-0.02572154,-0.8481752,0.09702544,-0.5201187,-0.02572154,-0.8481752,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.0405426,0.2211914,0.9743805,-0.02915508,0.01078076,-0.02428433,True,False,False,0.8137218,0.5055341,True,12:50:48 PM,161.1675,195.5981,-287.5757,-3.472489,-0.3618842,1.414345,0.1043773,-0.5195743,-0.0301194,-0.8474908,0.1043773,-0.5195743,-0.0301194,-0.8474908,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02604675,0.3176727,0.9478302,-0.02920664,0.01159444,-0.02447159,True,False,False,0.8246759,1.322223,True,12:50:48 PM,161.1671,195.5996,-287.576,-3.472914,-0.3604214,1.414,0.1126022,-0.5191389,-0.03550617,-0.8464957,0.1126022,-0.5191389,-0.03550617,-0.8464957,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02566528,0.3242493,0.9456177,-0.02926819,0.01171158,-0.02449538,True,False,False,0.8387277,0.9965218,True,12:50:48 PM,161.1666,195.6014,-287.5765,-3.47341,-0.3586422,1.413448,0.1221307,-0.5187501,-0.04201296,-0.8451138,0.1221307,-0.5187501,-0.04201296,-0.8451138,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02201843,0.3315582,0.943161,-0.02941618,0.01148785,-0.02448036,True,False,False,0.8491061,0.2197466,True,12:50:48 PM,161.166,195.603,-287.5771,-3.473959,-0.3569865,1.412927,0.1307391,-0.5184411,-0.04854283,-0.8436645,0.1307391,-0.5184411,-0.04854283,-0.8436645,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02729797,0.2896729,0.9567261,-0.02950121,0.01122112,-0.02439876,True,False,False,0.8591952,0.2408841,True,12:50:48 PM,161.1652,195.6045,-287.5777,-3.474777,-0.3555489,1.41225,0.1386115,-0.518239,-0.05488288,-0.842142,0.1386115,-0.518239,-0.05488288,-0.842142,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02571106,0.2996063,0.9537048,-0.02952698,0.01100295,-0.02439745,True,False,False,0.8691595,0.1961381,True,12:50:48 PM,161.1643,195.6057,-287.5785,-3.475726,-0.3543178,1.411518,0.1451172,-0.5183798,-0.0601,-0.8406019,0.1451172,-0.5183798,-0.0601,-0.8406019,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02163696,0.2932129,0.9557953,-0.02876932,0.01067891,-0.02442578,True,False,False,0.880253,0.1,True,12:50:48 PM,161.1633,195.6065,-287.5792,-3.476664,-0.3534726,1.410794,0.1501796,-0.5189942,-0.06448571,-0.839007,0.1501796,-0.5189942,-0.06448571,-0.839007,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.03257751,0.2797394,0.9595184,-0.02712709,0.0100643,-0.02448132,True,False,False,0.8914778,0.1931062,True,12:50:48 PM,161.1624,195.6071,-287.58,-3.477591,-0.352879,1.410023,0.1542996,-0.519833,-0.06810396,-0.8374527,0.1542996,-0.519833,-0.06810396,-0.8374527,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02813721,0.2920837,0.9559631,-0.02969191,0.0101595,-0.02435664,True,False,False,0.9025741,0.2148037,True,12:50:48 PM,161.1613,195.6075,-287.5806,-3.478735,-0.3525068,1.409389,0.1571154,-0.521224,-0.07047628,-0.8358668,0.1571154,-0.521224,-0.07047628,-0.8358668,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.0252533,0.2677002,0.9631653,-0.0297148,0.01006371,-0.02429584,True,False,False,0.9136258,0.1,True,12:50:48 PM,161.1604,195.6078,-287.5812,-3.479639,-0.3522197,1.408745,0.1596244,-0.5227643,-0.07231963,-0.8342705,0.1596244,-0.5227643,-0.07231963,-0.8342705,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.03128052,0.2524719,0.9670868,-0.02974259,0.00998024,-0.02428526,True,False,False,0.9246196,0.4899366,True,12:50:48 PM,161.1593,195.6081,-287.5818,-3.48072,-0.351912,1.408221,0.1621111,-0.5244204,-0.07409485,-0.8325943,0.1621111,-0.5244204,-0.07409485,-0.8325943,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02938843,0.2480469,0.9682922,-0.02974147,0.009992188,-0.02427773,True,False,False,0.935769,0.3046988,True,12:50:48 PM,161.1584,195.6084,-287.5824,-3.481651,-0.3516271,1.407617,0.1642008,-0.5263426,-0.07524915,-0.8308665,0.1642008,-0.5263426,-0.07524915,-0.8308665,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.02531433,0.2380676,0.9709015,-0.02974803,0.01005756,-0.02426503,True,False,False,0.9471365,0.2320848,True,12:50:48 PM,161.1577,195.6089,-287.583,-3.482283,-0.3511335,1.406943,0.1666878,-0.5282453,-0.07708707,-0.8289932,0.1666878,-0.5282453,-0.07708707,-0.8289932,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.04092407,0.2414093,0.9695587,-0.02977768,0.01014713,-0.02429456,True,False,False,0.9579977,0.2682838,True,12:50:48 PM,161.1569,195.6095,-287.5837,-3.483108,-0.3505394,1.406264,0.1692094,-0.5304492,-0.07922222,-0.826871,0.1692094,-0.5304492,-0.07922222,-0.826871,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.04910278,0.246582,0.967865,-0.0297939,0.01022154,-0.02430557,True,False,False,0.9693449,0.1873248,True,12:50:48 PM,161.1562,195.6102,-287.5846,-3.483835,-0.3498054,1.405424,0.1730342,-0.5330618,-0.08233935,-0.8240902,0.1730342,-0.5330618,-0.08233935,-0.8240902,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
Arrows,1,ybf,-0.05110168,0.2419739,0.9689178,-0.02981279,0.010289,-0.02430156,True,False,False,0.9811062,0.1316574,True,12:50:48 PM,161.1553,195.6112,-287.5854,-3.484712,-0.3488461,1.404616,0.1777207,-0.5356418,-0.08605926,-0.821034,0.1777207,-0.5356418,-0.08605926,-0.821034,11/23/2021 13:01:42,Yes,ybf,Female,20,No,Not at all,Some experience,4,7,3,2
