ExperimentType,ExpID,FolderID,EyeDx,EyeDy,EyeDz,EyeOx,EyeOy,EyeOz,IsValid,LeftBlinking,RightBlinking,GameTime,ConvergenceDistance,ConvergenceDistanceIsValid,LocalTime,CamPx,CamPy,CamPz,LocalCamPx,LocalCamPy,LocalCamPz,CamRx,CamRy,CamRz,CamRw,LocalCamRx,LocalCamRy,LocalCamRz,LocalCamRw,Timestamp,AreYouHappyToBePartOfOurExperiment,ExperimentID,Gender,AgeGroup,DoYouEncounterColourBlindness,GamingExperienceHowOftenDoYouPlayComputerGamesPCConsolemobile,ExperienceWithVirtualReality,Arrowsscene1HelpedMeToExploreTheEnvironment,Avatarsscene2HelpedMeToExploreTheEnvironment,ArrowsDistractMyAttention,AvatarsDistractMyAttention
Avatars,1,tfs,0.2044525,-0.0213623,0.9786377,0.01841532,0.002347412,-0.02016954,True,False,False,0.6603491,0.7603518,True,12:59:56 PM,159.7198,195.5021,-289.5059,-4.920234,-0.4579437,-0.5158679,0.0627794,-0.2869608,0.0002269543,-0.955883,0.0627794,-0.2869608,0.0002269543,-0.955883,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1964722,0.01446533,0.9803925,0.02836817,0.002765137,-0.01911096,True,False,False,0.6730682,0.3095856,True,12:59:56 PM,159.72,195.5024,-289.506,-4.919995,-0.4575812,-0.5159726,0.06486396,-0.2871596,-0.0005855792,-0.9556839,0.06486396,-0.2871596,-0.0005855792,-0.9556839,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1639404,0.04919434,0.9852295,0.02822562,0.003422363,-0.02060042,True,False,False,0.6843166,0.7345061,True,12:59:56 PM,159.72,195.5029,-289.5061,-4.919981,-0.4570726,-0.516086,0.06794813,-0.2869635,-0.001761369,-0.9555271,0.06794813,-0.2869635,-0.001761369,-0.9555271,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1242371,0.1827393,0.9752655,0.02829762,0.003540192,-0.02034088,True,False,False,0.7003089,0.6033166,True,12:59:56 PM,159.7201,195.5036,-289.5061,-4.919875,-0.4563742,-0.5160896,0.07196094,-0.2864105,-0.003079032,-0.9553958,0.07196094,-0.2864105,-0.003079032,-0.9553958,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.0941925,0.253067,0.9628448,0.02853856,0.003707825,-0.02043553,True,False,False,0.7130741,1.205024,True,12:59:56 PM,159.7201,195.5043,-289.5063,-4.919911,-0.4556594,-0.516309,0.07610743,-0.2860097,-0.004519822,-0.9551889,0.07610743,-0.2860097,-0.004519822,-0.9551889,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.06097412,0.2777252,0.9587097,0.02847652,0.003585495,-0.02037459,True,False,False,0.7255062,1.385081,True,12:59:56 PM,159.7204,195.5059,-289.506,-4.919605,-0.4540765,-0.5159638,0.08502358,-0.2841254,-0.007377845,-0.9549813,0.08502358,-0.2841254,-0.007377845,-0.9549813,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.05732727,0.2752533,0.9596558,0.02855216,0.003446487,-0.02026619,True,False,False,0.7374803,0.8370528,True,12:59:56 PM,159.7202,195.5065,-289.5061,-4.919852,-0.4534711,-0.5161484,0.08850836,-0.2829232,-0.008646873,-0.955011,0.08850836,-0.2829232,-0.008646873,-0.955011,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.05403137,0.2791595,0.9587097,0.02860173,0.003124649,-0.01991763,True,False,False,0.7485585,0.2109445,True,12:59:56 PM,159.72,195.507,-289.5062,-4.919947,-0.4529945,-0.5161853,0.09124689,-0.2817117,-0.009984134,-0.9550984,0.09124689,-0.2817117,-0.009984134,-0.9550984,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.06137085,0.2679138,0.9614716,0.02859895,0.002952835,-0.01959052,True,False,False,0.7599543,0.1504983,True,12:59:56 PM,159.7198,195.5074,-289.5064,-4.920233,-0.452632,-0.5163938,0.09316496,-0.2803604,-0.01132235,-0.9552958,0.09316496,-0.2803604,-0.01132235,-0.9552958,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.07823181,0.2524719,0.9644318,0.02854851,0.002874909,-0.01950957,True,False,False,0.7714396,0.2448443,True,12:59:56 PM,159.7196,195.5077,-289.5065,-4.920423,-0.4523274,-0.5164857,0.09465111,-0.2788969,-0.01250454,-0.9555634,0.09465111,-0.2788969,-0.01250454,-0.9555634,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.07298279,0.2587433,0.9631805,0.02853874,0.00289473,-0.01958716,True,False,False,0.7841014,0.1630874,True,12:59:56 PM,159.7193,195.508,-289.5067,-4.920671,-0.4520278,-0.5166724,0.09633746,-0.2776378,-0.01370265,-0.9557451,0.09633746,-0.2776378,-0.01370265,-0.9557451,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.07336426,0.2563019,0.9638062,0.02852356,0.002914429,-0.01966499,True,False,False,0.7957191,0.1,True,12:59:56 PM,159.7191,195.5083,-289.5068,-4.92085,-0.4517106,-0.5167722,0.09790961,-0.2765567,-0.0150357,-0.9558787,0.09790961,-0.2765567,-0.0150357,-0.9558787,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.0717926,0.2199097,0.9728699,0.0009049225,0.002313019,-0.02110527,True,False,False,0.8074256,0.1631437,True,12:59:56 PM,159.7189,195.5087,-289.507,-4.921062,-0.4513063,-0.5170664,0.09976679,-0.2754352,-0.01635289,-0.9559889,0.09976679,-0.2754352,-0.01635289,-0.9559889,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.07926941,0.1979065,0.977005,-0.02698032,0.001529114,-0.02228392,True,False,False,0.8183129,4.042794,True,12:59:56 PM,159.7187,195.509,-289.5073,-4.921257,-0.4509811,-0.5172696,0.1014231,-0.2747721,-0.0175812,-0.9559835,0.1014231,-0.2747721,-0.0175812,-0.9559835,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.09432983,0.1685181,0.9811707,-0.03016503,0.001103439,-0.02180725,True,False,False,0.8310968,2.718341,True,12:59:56 PM,159.7184,195.5093,-289.5076,-4.921569,-0.4506968,-0.5176209,0.1027831,-0.2741988,-0.01866651,-0.9559823,0.1027831,-0.2741988,-0.01866651,-0.9559823,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1039124,0.09414673,0.9901123,-0.0300694,0.0008119202,-0.02158421,True,False,False,0.8424745,1.576171,True,12:59:56 PM,159.7181,195.5094,-289.508,-4.921865,-0.4505752,-0.5179975,0.1037236,-0.2737701,-0.01899992,-0.955997,0.1037236,-0.2737701,-0.01899992,-0.955997,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1385345,0.05696106,0.9887085,-0.02100864,0.0008333588,-0.02113764,True,False,False,0.8533401,7.814626,True,12:59:56 PM,159.7181,195.5094,-289.5081,-4.921866,-0.4505579,-0.5180593,0.103941,-0.2734566,-0.01900798,-0.956063,0.103941,-0.2734566,-0.01900798,-0.956063,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.1957245,0.01733398,0.9804993,-0.03155135,0.0001059265,-0.02174712,True,False,False,0.864677,0.1423187,True,12:59:56 PM,159.7178,195.5094,-289.5085,-4.922156,-0.4505807,-0.5184593,0.10381,-0.2731318,-0.01868052,-0.9561766,0.10381,-0.2731318,-0.01868052,-0.9561766,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.237915,0.03817749,0.97052,-0.03161681,-6.544495e-05,-0.0218887,True,False,False,0.8766841,0.1078264,True,12:59:56 PM,159.7179,195.5092,-289.5085,-4.922099,-0.4508079,-0.5184945,0.1024623,-0.2730885,-0.01767475,-0.9563534,0.1024623,-0.2730885,-0.01767475,-0.9563534,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
Avatars,1,tfs,0.2354584,0.03175354,0.9713593,-0.03166844,-0.0003391266,-0.02193593,True,False,False,0.8894153,0.1,True,12:59:56 PM,159.7178,195.5089,-289.5087,-4.922179,-0.4511509,-0.5187129,0.1008511,-0.2730767,-0.01664169,-0.9565465,0.1008511,-0.2730767,-0.01664169,-0.9565465,11/23/2021 13:04:00,Yes,tfs,Female,26,No,Not at all,No experience,5,5,1,1
